Product ID,Product Name,Brand,Current Price,Original Price,Discount,Rating,Reviews,Stock Status,SellerInfo,CATEGORY,Current Price Average,Original Price Average,General_Category
ST352FS2ILPOMNAFAMZ,Starter ZR SPORT Dream Waves Women Shoes  Grey,Starter,395.00,790.00,50%,4.0,20,Available,Zarzour And Partners For FootWear Manufacturing,Fashion,395.0,790.0,Fashion
CO251MW1O6VC7NAFAMZ,Cottonil 100 Cotton Three Sleeveless Solid Men Tshirt White,Cottonil,299.00,899.00,67%,4.3,48,Available,AlQasas Marketplace,Fashion,299.0,899.0,Fashion
DI391MW0OZPAPNAFAMZ,Diadora Men Cotton Basic Short   Blue,Diadora,249.00,499.00,50%,4.8,16,Available,Zarzour Fashion Marketplace,Fashion,249.0,499.0,Fashion
DI195MW2ZUAX1NAFAMZ,Dice Cotton Stretch Legging For Women  Black,Dice,169.99,299.99,43%,4.1,9,Available,EL Badr Marketplace.,Fashion,169.99,299.99,Fashion
BR205MW0EMIAUNAFAMZ,AMShop Set Of 12 Socks  For Kids  Color May Vary,AM-Shop,99.99,199.00,50%,3.2,110,Available,AM-Shop,Fashion,99.99,199.0,Fashion
AD537FS26FRNENAFAMZ,ADIDAS IF1402 Deportivo III Flexible Ground Boots,ADIDAS,1927.00 -  2070.00,2699.00,29%,4.1,22,Available,Jumia,Fashion,1998.5,2699.0,Fashion
GE810MW1NEEE9NAFAMZ,Distinctive Jeans High Quality Material,Unknown Brand,420.00,700.00,40%,4.3,34,Available,alsafwa group,Fashion,420.0,700.0,Fashion
SH574FC18AH11NAFAMZ,SHEIN Tassel Decor Color Block Scarf2737,SHEIN,399.99,799.00,50%,4.4,214,Available,Erina Store,Fashion,399.99,799.0,Fashion
ME773MW1L6X1ONAFAMZ,Mesery Sleepshirt Cotton Half Sleeves Printed,Mesery,179.00,399.00,55%,4.3,3,Available,El Mesery Marketplace,Fashion,179.0,399.0,Fashion
DI195FA1MN5AHNAFAMZ,Dice Socks  Set Of 3 Pieces Classic  For Men,Dice,129.00,299.00,57%,4.5,111,Available,Relax With Cotton,Fashion,129.0,299.0,Fashion
AC452FS2SFVZRNAFAMZ,Activ Plain Navy Blue Thong Slippers,Activ,139.00,299.00,54%,5.0,2,Available,Activ New Official Store,Fashion,139.0,299.0,Fashion
CO251MW0V04XFNAFAMZ,Cottonil Cottovega Plain High Neck Sleeveless Undershirt  Black,Cottonil,138.00,349.00,60%,4.5,80,Available,El Mesery Marketplace,Fashion,138.0,349.0,Fashion
SI118FA0R5ZD3NAFAMZ,Silvy  Opaque Tights  White,Silvy,89.00,199.00,55%,4.2,104,Available,Relax With Cotton,Fashion,89.0,199.0,Fashion
AC452FS12IJIVNAFAMZ,Activ One Thong Watermelon Patterned Slipper,Activ,89.00,119.00,25%,4.3,97,Available,Activ New Official Store,Fashion,89.0,119.0,Fashion
LC160MW2YGR63NAFAMZ,LC Waikiki Grandad Collar Long Sleeve Baby Boy Shirt,LC Waikiki,249.00,499.00,50%,5.0,2,Available,LC Waikiki Marketplace,Fashion,249.0,499.0,Fashion
GE810MW2XKQCCNAFAMZ,Men Navy Petrol Blue Nasa Cargo Pants,Unknown Brand,281.25,370.00 -  379.00,26%,3.9,44,Available,Amroshow Marketplace,Fashion,281.25,374.5,Fashion
LC160MW2KKYVVNAFAMZ,LC Waikiki Crew Neck Printed Short Sleeve Girl TShirt,LC Waikiki,179.00,249.00,28%,5.0,5,Available,LC Waikiki Marketplace,Fashion,179.0,249.0,Fashion
AM423MW19IPB1NAFAMZ,American Eagle Slim Straight Jean,American Eagle,1080.00,2700.00,60%,4.4,20,Available,AEO Egypt,Fashion,1080.0,2700.0,Fashion
LC160MW1WFVVBNAFAMZ,LC Waikiki Crew Neck Printed Long Sleeve Girl Sweatshirt,LC Waikiki,699.00,699.00,0%,4.2,13,Available,LC Waikiki Marketplace,Fashion,699.0,699.0,Fashion
LC160MW2SJFOZNAFAMZ,LC Waikiki Crew Neck Oversize Boys TShirt,LC Waikiki,179.00,249.00,28%,4.4,10,Available,LC Waikiki Marketplace,Fashion,179.0,249.0,Fashion
LC160MW38GU4RNAFAMZ,LC Waikiki Flower Printed Crew Neck Short Sleeve TShirt,LC Waikiki,209.00,229.00,9%,4.9,8,Available,LC Waikiki Marketplace,Fashion,209.0,229.0,Fashion
LC160MW1NYSTNNAFAMZ,LC Waikiki Crew Neck Girls TShirt,LC Waikiki,229.00,249.00,8%,4.3,10,Available,LC Waikiki Marketplace,Fashion,229.0,249.0,Fashion
LC160MW0Y7UDONAFAMZ,LC Waikiki Elastic Waist Linen Blend Boys Pants,LC Waikiki,269.00,899.00,70%,4.4,17,Available,LC Waikiki Marketplace,Fashion,269.0,899.0,Fashion
BR241MW28IY1FNAFAMZ,Caesar Boys printed cotton TShirt With Short Set,Caesar,220.00,520.00,58%,4.4,10,Available,Caesar brand Marketplace,Fashion,220.0,520.0,Fashion
LC160MW2GWM1ENAFAMZ,LC Waikiki Long Sleeve Plain Womens Shirt,LC Waikiki,389.00,699.00,44%,4.8,12,Available,LC Waikiki Marketplace,Fashion,389.0,699.0,Fashion
DE196MW0F9Q3LNAFAMZ,Defacto Woman Cns Tiered Tipped Neck Long Sleeve Woven Dress,Defacto,679.00 -  759.00,1699.00,60%,4.4,21,Available,Defacto Egypt Official,Fashion,719.0,1699.0,Fashion
LC160MW2MPLOJNAFAMZ,LC Waikiki Elastic Waist Boy Denim Trousers,LC Waikiki,389.00,699.00,44%,5.0,4,Available,LC Waikiki Marketplace,Fashion,389.0,699.0,Fashion
ME773MW19WMBPNAFAMZ,Mesery Bundle Of 2 Shelf Bra Camisoles Adjustable Spaghetti Strap Tank Tops Scoop Neck Layer Cami,Mesery,187.00,299.00,37%,3.4,120,Available,El Mesery Marketplace,Fashion,187.0,299.0,Fashion
LC160MW1YMGJVNAFAMZ,LC Waikiki Crew Neck Short Sleeve Printed Combed Cotton Mens TShirt,LC Waikiki,229.00,299.00,23%,4.3,4,Available,LC Waikiki Marketplace,Fashion,229.0,299.0,Fashion
LA352FA08HLO2NAFAMZ,Lasso  Push Up Bra ,Lasso,188.99 -  189.00,399.00,53%,3.7,87,Available,AlQasas Marketplace,Fashion,188.995,399.0,Fashion
DI391MW0BYB3SNAFAMZ,Diadora Men Trainning Suit  Grey,Diadora,595.00,1190.00,50%,4.3,47,Available,Zarzour Fashion Marketplace,Fashion,595.0,1190.0,Fashion
DE403FS2K8ITBNAFAMZ,Desert Womens Sportive Knit Sneakers  Stylish Printed Design,Desert,219.00,629.00,65%,3.8,8,Available,DESERT SHOES IND,Fashion,219.0,629.0,Fashion
LC160MW2MN8SZNAFAMZ,LC Waikiki Crew Neck Boy TShirt,LC Waikiki,219.00,299.00,27%,4.6,5,Available,LC Waikiki Marketplace,Fashion,219.0,299.0,Fashion
DE196MW0JSV9YNAFAMZ,Defacto Woman Oversize Fit Shirt Neck Woven Long Sleeve Shirt,Defacto,519.00,1299.00,60%,3.8,4,Available,Defacto Egypt Official,Fashion,519.0,1299.0,Fashion
AD537FS22Z2Z7NAFAMZ,ADIDAS Baby Boys And Girls Advantage Shoes Kids White,ADIDAS,1894.00,2399.00,21%,0.0,0,Available,Jumia,Fashion,1894.0,2399.0,Fashion
ME773MW15OA2PNAFAMZ,Mesery Sleepshirt Cotton Short Sleeves Printed,Mesery,171.00,399.00,57%,4.9,15,Available,El Mesery Marketplace,Fashion,171.0,399.0,Fashion
LC160MW1WLB20NAFAMZ,LC Waikiki Vision Mens Shirt,LC Waikiki,359.00,799.00,55%,2.0,1,Available,LC Waikiki Marketplace,Fashion,359.0,799.0,Fashion
LC160MW2LRBVVNAFAMZ,LC Waikiki Crew Neck Barbie Printed Girls TShirt,LC Waikiki,219.00,229.00,4%,5.0,2,Available,LC Waikiki Marketplace,Fashion,219.0,229.0,Fashion
LC160MW1S7ZSJNAFAMZ,LC Waikiki Crew Neck Printed Girls TShirt,LC Waikiki,209.00,229.00,9%,5.0,5,Available,LC Waikiki Marketplace,Fashion,209.0,229.0,Fashion
LC160MW2IKY4ZNAFAMZ,LC Waikiki Crew Neck Paw Patrol Printed Baby Boy TShirt,LC Waikiki,209.00,229.00,9%,0.0,0,Available,LC Waikiki Marketplace,Fashion,209.0,229.0,Fashion
DI195MW0XZ3LWNAFAMZ,Dice  Bundle Of 6 Boxers For Men  Boys,Dice,329.99 -  399.99,760.00 -  1050.00,62%,4.4,215,Available,EL Badr Marketplace.,Fashion,364.99,905.0,Fashion
GE810MW1BI49QNAFAMZ,Martina Store Womens Tshirt Made Of Ribbed Cotton  Black,Martina Store,187.00,299.99,38%,4.2,171,Available,Martina Store,Fashion,187.0,299.99,Fashion
DI195MW1LCDNNNAFAMZ,Dice  Set OF 4 Sleeveless  Undershirt  For Men,Dice,326.00,599.00,46%,4.0,233,Available,AlQasas Marketplace,Fashion,326.0,599.0,Fashion
GE810FS0DO6GCNAFAMZ,Pointed Suede Elegant Ballerina  Black,Unknown Brand,275.00,375.00,27%,4.2,45,Available,dija store.,Fashion,275.0,375.0,Fashion
ST352FS0UWMDWNAFAMZ,Starter Junior Jet Kids Shoes  Navy,Starter,545.00,1090.00,50%,4.5,32,Available,Zarzour And Partners For FootWear Manufacturing,Fashion,545.0,1090.0,Fashion
DI195MW0R00FLNAFAMZ,Dice  Set Of 5 Boxers  For Men And Boys,Dice,289.99 -  339.99,699.00,59%,4.2,78,Available,Relax With Cotton,Fashion,314.99,699.0,Fashion
AD537FS27IIHJNAFAMZ,ADIDAS IE0927 Court Shoes,ADIDAS,3599.00,3599.00,0%,4.5,24,Available,Jumia,Fashion,3599.0,3599.0,Fashion
GE810MW0AWSC7NAFAMZ,Martina Store Womens Tshirt Made Of Ribbed Cotton  Black  White,Martina Store,149.99,249.99,40%,3.8,44,Available,Martina Store,Fashion,149.99,249.99,Fashion
LC160MW1ODW6RNAFAMZ,LC Waikiki Patterned Long Sleeve Womens Shirt Dress,LC Waikiki,699.00,1499.00,53%,0.0,0,Available,LC Waikiki Marketplace,Fashion,699.0,1499.0,Fashion
DI391MW1BFBBSNAFAMZ,Diadora Men Trainning Suit  BlckRed,Diadora,595.00,1190.00,50%,4.3,30,Available,Zarzour Fashion Marketplace,Fashion,595.0,1190.0,Fashion
CO251MW06W3VFNAFAMZ,Cottonil  Set Of 6 Boxer Every Day,Cottonil,389.99 -  399.00,899.00,57%,3.6,35,Available,Relax With Cotton,Fashion,394.495,899.0,Fashion
GA989MW1DAFHTNAFAMZ,GADO Mens Jeansdark Blue,GADO,299.00 -  499.00,599.00,50%,4.1,104,Available,GADO Marketplace,Fashion,399.0,599.0,Fashion
SH574MW0XOPAKNAFAMZ,SHEIN 5pack Floral Lace Crotchless Thong Set5624,SHEIN,219.99,399.00,45%,4.2,341,Available,Erina Store,Fashion,219.99,399.0,Fashion
LC160MW390L3ZNAFAMZ,LC Waikiki Woman Trainer Socks 4Pcs,LC Waikiki,99.00,169.00,41%,3.7,6,Available,LC Waikiki Marketplace,Fashion,99.0,169.0,Fashion
GE810FS1G9L3YNAFAMZ,Sneaker White High For Woman,Unknown Brand,340.00,450.00,24%,4.1,84,Available,crab-store,Fashion,340.0,450.0,Fashion
AM423MW16FYFRNAFAMZ,American Eagle Active 247 Jogger,American Eagle,675.00,2700.00,75%,4.6,79,Available,AEO Egypt,Fashion,675.0,2700.0,Fashion
ST352FS1HGY7ONAFAMZ,Starter StepSync Womens Shoes Sneaker  WhiteBlue,Starter,545.00,1090.00,50%,4.6,23,Available,Zarzour And Partners For FootWear Manufacturing,Fashion,545.0,1090.0,Fashion
AN141MW39I8PWNAFAMZ,Andora Light Blue Long Sleeves Denim Shirt,Andora,499.00,749.00,33%,4.7,26,Available,Andora Store,Fashion,499.0,749.0,Fashion
CO251SL2TP5BJNAFAMZ,Cottonil Bundle OF 6  Men Boxer Solid,Cottonil,389.00 -  399.00,999.00,61%,4.3,50,Available,AlQasas Marketplace,Fashion,394.0,999.0,Fashion
GE810FS190FR3NAFAMZ,Slipon Sneakers  Comfort And Style In One Step  Black,Unknown Brand,199.99,300.00,33%,4.1,34,Available,EG,Fashion,199.99,300.0,Fashion
GE810FC0SWYP5NAFAMZ,A Bag Set Consisting Of 3 Pieces Of Crocodile Leather A Large Bag,Unknown Brand,490.00,950.00,48%,4.4,135,Available,Ladies lifestyle عالموضة,Fashion,490.0,950.0,Fashion
LC160MW2KJO5BNAFAMZ,LC Waikiki Crew Neck Striped Womens Sweater,LC Waikiki,799.00,799.00,0%,4.8,11,Available,LC Waikiki Marketplace,Fashion,799.0,799.0,Fashion
LC160MW26VZYZNAFAMZ,LC Waikiki Grandad Collar Long Sleeve Baby Boy Shirt,LC Waikiki,249.00,499.00,50%,5.0,1,Available,LC Waikiki Marketplace,Fashion,249.0,499.0,Fashion
BR241MW2NO8O7NAFAMZ,Caesar women causal suit two pieces,Caesar,425.00,850.00,50%,5.0,2,Available,Caesar brand Marketplace,Fashion,425.0,850.0,Fashion
BR241SL0S7AX5NAFAMZ,Caesar Women Pajama Set With Pants And Button Design,Caesar,316.00,410.00 -  500.00,37%,3.7,59,Available,Caesar brand Marketplace,Fashion,316.0,455.0,Fashion
LC160MW2ZT4ZNNAFAMZ,LC Waikiki Comfort Fit Elastic Waist Boys Shorts,LC Waikiki,229.00,299.00,23%,4.7,7,Available,LC Waikiki Marketplace,Fashion,229.0,299.0,Fashion
GA989MW0PXYRANAFAMZ,GADO Mens Jeans  Black,GADO,499.00,599.00,17%,4.0,111,Available,GADO Marketplace,Fashion,499.0,599.0,Fashion
GE810FS00IHXZNAFAMZ,Women Sock We3 Sneakers,Unknown Brand,180.00 -  249.00,180.00 -  249.00,0%,4.4,94,Available,OsoStore,Fashion,214.5,214.5,Fashion
OL590MW282383NAFAMZ,OLVER SAND Elastic Waist Boys Cargo Pants  Grey,OLVER SAND,315.00,350.00,10%,4.7,21,Available,Brands Forless Egypt,Fashion,315.0,350.0,Fashion
LC160MW2CC5PZNAFAMZ,LC Waikiki Crew Neck Long Sleeve Baby Girl Dress,LC Waikiki,339.00,899.00,62%,4.7,9,Available,LC Waikiki Marketplace,Fashion,339.0,899.0,Fashion
ON210FS0GD3VANAFAMZ,Jet Double Buckle Slipper For Women   Black,Unknown Brand,138.00,334.00,59%,4.4,23,Available,Onda-misr,Fashion,138.0,334.0,Fashion
CO251MW1KBQF6NAFAMZ,Cottonil  Set Of 3 Boxer Every Day,Cottonil,209.00,599.00,65%,4.2,88,Available,Relax With Cotton,Fashion,209.0,599.0,Fashion
GE810MW2OG5HHNAFAMZ,Women Wide Leg Pants Solid,Unknown Brand,210.00,275.00,24%,4.3,17,Available,Mo&jessy store,Fashion,210.0,275.0,Fashion
SH574FC2XBW3ZNAFAMZ,SHEIN Jewelry Set Including 1pc Stainless Steel Squareshaped Cubic Zirconia Necklace 1pair Earrings And 1pc Ring,SHEIN,299.00,299.00,0%,3.8,8,Available,Julipop,Fashion,299.0,299.0,Fashion
BS640FC0L48VKNAFAMZ,BS COLLECTION Soft Canvas BS Bag Tote Bag And Shoulder Bag For Womens  Black,B.S COLLECTION,349.00,650.00,46%,4.3,373,Available,B.S COLLECTION,Fashion,349.0,650.0,Fashion
DI195MW25CW55NAFAMZ,Dice Set Of 5 Boxer Basic,Dice,299.00,399.00,25%,4.1,19,Available,AlQasas Marketplace,Fashion,299.0,399.0,Fashion
BR710FC0Z243UNAFAMZ,Bracelets Gold Plated Herringbone Flat Snake Chain Necklace,Bracelets,79.00,250.00,68%,4.2,67,Available,Bracelets.,Fashion,79.0,250.0,Fashion
GE810FS2FU4R4NAFAMZ,Casual Lace Up Sneakerswhite,Unknown Brand,350.00,500.00,30%,4.4,33,Available,Brandat shoes,Fashion,350.0,500.0,Fashion
DI195FA1CBCH4NAFAMZ,Dice  Set Of 3 Soft Plain Berif Panties  For Woman,Dice,179.00,299.00,40%,4.4,50,Available,Relax With Cotton,Fashion,179.0,299.0,Fashion
AD537FS2AFJCNNAFAMZ,ADIDAS ID3888 Advantage Base 20 Shoes Kids,ADIDAS,1578.04 -  1924.44,2799.00 -  4699.00,66%,4.5,8,Available,Jumia,Fashion,1751.24,3749.0,Fashion
LC160MW2S058ZNAFAMZ,LC Waikiki Crew Neck Printed Boy Undershirt And Shorts,LC Waikiki,379.00,699.00,46%,4.0,4,Available,LC Waikiki Marketplace,Fashion,379.0,699.0,Fashion
LC160MW38AO3ONAFAMZ,LC Waikiki Relaxed Fit Long Sleeve Plaid Mens Shirt Jacket,LC Waikiki,639.00,2499.00,74%,4.6,11,Available,LC Waikiki Marketplace,Fashion,639.0,2499.0,Fashion
CO251MW1CV52RNAFAMZ,Cottonil Cottovega Plain High Neck Sleeveless Undershirt  White,Cottonil,138.00,349.00,60%,4.4,67,Available,El Mesery Marketplace,Fashion,138.0,349.0,Fashion
LC160MW37NIKRNAFAMZ,LC Waikiki Crew Neck Printed Boys Short Pajamas Set,LC Waikiki,349.00,499.00,30%,5.0,10,Available,LC Waikiki Marketplace,Fashion,349.0,499.0,Fashion
DI195MW13HTXGNAFAMZ,Dice 5 Midi Underwear For Women,Dice,269.00,630.00 -  670.00,60%,4.0,30,Available,EL Badr Marketplace.,Fashion,269.0,650.0,Fashion
AD537FS2RKJR3NAFAMZ,ADIDAS Switch Move Running Shoes,ADIDAS,2683.00,3399.00,21%,5.0,3,Available,Jumia,Fashion,2683.0,3399.0,Fashion
GE810FC2RWTS3NAFAMZ,Taha Offer Pearl Veil Clip Pin 6 Pieces,Unknown Brand,24.99,97.75,74%,3.7,37,Available,TahaEg.Com,Fashion,24.99,97.75,Fashion
LC160MW0ZB84SNAFAMZ,LC Waikiki Shawl Collar Straight Long Sleeve Oversize WomenS Kimono,LC Waikiki,499.00,699.00,29%,4.2,22,Available,LC Waikiki Marketplace,Fashion,499.0,699.0,Fashion
DI195FA1H0TE6NAFAMZ,Dice  Set OF 3 Boxers  For Boys,Dice,98.99 -  179.00,399.00,75%,4.5,115,Available,AlQasas Marketplace,Fashion,138.995,399.0,Fashion
GE810MW0EGI5GNAFAMZ,Men Black Nasa Cargo Pants,Unknown Brand,281.25,370.00 -  375.00,25%,3.9,64,Available,Amroshow Marketplace,Fashion,281.25,372.5,Fashion
DI391FA0CS1AYNAFAMZ,Diadora Bundle Of 3 Socks  WhiteRed,Diadora,103.00,207.00,50%,4.4,76,Available,Zarzour Fashion Marketplace,Fashion,103.0,207.0,Fashion
AM423MW1FH1CTNAFAMZ,American Eagle Skinny Jean,American Eagle,750.00,2700.00,72%,4.8,17,Available,AEO Egypt,Fashion,750.0,2700.0,Fashion
ON210FS15WCRQNAFAMZ,Jet Double  Buchle Slipper For Men  Black,Unknown Brand,138.00,334.00,59%,3.9,67,Available,Onda-misr,Fashion,138.0,334.0,Fashion
LC160MW042B5PNAFAMZ,LC Waikiki Basic Boy Gabardine Roller,LC Waikiki,329.00,899.00,63%,4.6,24,Available,LC Waikiki Marketplace,Fashion,329.0,899.0,Fashion
BR241SL141HS8NAFAMZ,Caesar Women Pajama Set With Pants And Button Design,Caesar,316.00,410.00,23%,4.3,27,Available,Caesar brand Marketplace,Fashion,316.0,410.0,Fashion
AM423MW09V6PRNAFAMZ,American Eagle AE Flex 12 Longer Length Khaki Short,American Eagle,500.00,1750.00,71%,4.0,11,Available,AEO Egypt,Fashion,500.0,1750.0,Fashion
AD537FS1W79ZRNAFAMZ,ADIDAS IE3473 VS Pace 20 Shoes Kids,ADIDAS,1373.41 -  1674.87,2399.00,43%,3.7,7,Available,Jumia,Fashion,1524.1399999999999,2399.0,Fashion
BR241SL0AYOBTNAFAMZ,Caesar Women Pajama Set With Pants And Button Design,Caesar,316.00,410.00,23%,4.1,65,Available,Caesar brand Marketplace,Fashion,316.0,410.0,Fashion
CO251MW02BZC4NAFAMZ,Cottonil  Set Of 6 Boxer Design,Cottonil,699.00,999.00,30%,4.2,63,Available,Relax With Cotton,Fashion,699.0,999.0,Fashion
BR241MW2U80BRNAFAMZ,Caesar women causal suit two pieces,Caesar,425.00,850.00,50%,4.7,7,Available,Caesar brand Marketplace,Fashion,425.0,850.0,Fashion
LC160MW3AGL03NAFAMZ,LC Waikiki Slim Fit Womens Cigarette Pants,LC Waikiki,429.00,799.00,46%,5.0,1,Available,LC Waikiki Marketplace,Fashion,429.0,799.0,Fashion
AD537FS0ZH693NAFAMZ,ADIDAS LUT47 Adilette Comfort Swim SandalsSlippers  Core Black,ADIDAS,1466.25 -  1472.69,2799.00,48%,4.4,42,Available,Jumia,Fashion,1469.47,2799.0,Fashion
DI195SL1Y39CJNAFAMZ,Dice Set Of 6 Soft Plain Berif Panties  For Woman,Dice,309.00,799.00,61%,4.8,4,Available,AlQasas Marketplace,Fashion,309.0,799.0,Fashion
LC160MW2Z37CJNAFAMZ,LC Waikiki Crew Neck Short Sleeve Printed Boys TShirt,LC Waikiki,219.00,299.00,27%,5.0,8,Available,LC Waikiki Marketplace,Fashion,219.0,299.0,Fashion
AD537FS1OGN4NNAFAMZ,ADIDAS IE5995 Grand Court 20 Shoes Kids,ADIDAS,1918.00 -  2268.00,2599.00,26%,4.6,20,Available,Jumia,Fashion,2093.0,2599.0,Fashion
AC452MW0RM2B2NAFAMZ,Activ Ribbed Patterned Neck Set Of 3 White Medium Length Socks,Activ,149.00,199.00,25%,4.4,173,Available,Activ New Official Store,Fashion,149.0,199.0,Fashion
DI195MW029DUANAFAMZ,Dice Set Of 3 Boxers  For Men,Dice,163.99 -  188.00,599.00,73%,4.0,35,Available,AlQasas Marketplace,Fashion,175.995,599.0,Fashion
LC160MW2YCYO7NAFAMZ,LC Waikiki Shirt Collar Womens Dress,LC Waikiki,739.00,999.00,26%,0.0,0,Available,LC Waikiki Marketplace,Fashion,739.0,999.0,Fashion
AC452FC179W6ZNAFAMZ,Activ Pack Of 4 Self Pattern Ankel Socks  Black White Navy Blue  Heather Grey,Activ,149.00,199.00,25%,4.3,86,Available,Activ New Official Store,Fashion,149.0,199.0,Fashion
LC160MW295647NAFAMZ,LC Waikiki Basic Girl Short Skirt With Elastic Waist,LC Waikiki,169.00,229.00,26%,3.5,2,Available,LC Waikiki Marketplace,Fashion,169.0,229.0,Fashion
AM423MW37FF4QNAFAMZ,American Eagle Super Soft LongSleeve Graphic TShirt,American Eagle,600.00,2200.00,73%,4.8,4,Available,AEO Egypt,Fashion,600.0,2200.0,Fashion
LC160MW26G18MNAFAMZ,LC Waikiki Basic Girls Booties Socks 5 Pack,LC Waikiki,89.00,169.00,47%,4.8,4,Available,LC Waikiki Marketplace,Fashion,89.0,169.0,Fashion
ST352FS04445WNAFAMZ,Starter Junior TrendFusion Kids Shoes  Navy,Starter,545.00,1090.00,50%,4.3,16,Available,Zarzour And Partners For FootWear Manufacturing,Fashion,545.0,1090.0,Fashion
AM423MW2R0R9BNAFAMZ,American Eagle Striped Slim Fit Oxford ButtonUp Shirt,American Eagle,855.00 -  950.00,1900.00,55%,3.9,9,Available,AEO Egypt,Fashion,902.5,1900.0,Fashion
LC160MW2C1XYBNAFAMZ,LC Waikiki Crew Neck Womens TShirt,LC Waikiki,239.00,249.00,4%,5.0,3,Available,LC Waikiki Marketplace,Fashion,239.0,249.0,Fashion
AC452FS1IONBWNAFAMZ,Activ Palms Patterned Yellow Black  Navy Blue One Thong Flip Flop,Activ,89.00,119.00,25%,4.3,232,Available,Activ New Official Store,Fashion,89.0,119.0,Fashion
ON210FS118YU0NAFAMZ,Benfica Comfort Slide Slipper For Men  Navy,Unknown Brand,123.00,288.00,57%,4.4,83,Available,Onda-misr,Fashion,123.0,288.0,Fashion
LC160MW2034OZNAFAMZ,LC Waikiki Crew Neck Linen Girl Dress,LC Waikiki,379.00,549.00,31%,5.0,2,Available,LC Waikiki Marketplace,Fashion,379.0,549.0,Fashion
ST352FS2CJLWQNAFAMZ,Starter ZR SPORT Dream Waves Women Shoes  Beige,Starter,395.00,790.00,50%,4.5,17,Available,Zarzour And Partners For FootWear Manufacturing,Fashion,395.0,790.0,Fashion
ME773MW1098Y4NAFAMZ,Mesery Sleepshirt Cotton Short Sleeves Printed,Mesery,179.00,399.00,55%,3.8,25,Available,El Mesery Marketplace,Fashion,179.0,399.0,Fashion
DE403FS0MKJXJNAFAMZ,Desert Men Minimalist Laceup White Flat Sneakers,Desert,219.00,609.00,64%,3.9,1409,Available,DESERT SHOES IND,Fashion,219.0,609.0,Fashion
ON210FS1K1RQ8NAFAMZ,O2 NEW Slide Slipper For Men  Black,Unknown Brand,138.00,334.00,59%,4.1,74,Available,Onda-misr,Fashion,138.0,334.0,Fashion
LC160MW216T1HNAFAMZ,LC Waikiki Printed Baby Boy Pantyhose 2Piece,LC Waikiki,249.00,249.00,0%,5.0,5,Available,LC Waikiki Marketplace,Fashion,249.0,249.0,Fashion
AC452FS0IV8K7NAFAMZ,Activ Patterned Slip On Flip Flop  Red,Activ,89.00,119.00,25%,4.4,164,Available,Activ New Official Store,Fashion,89.0,119.0,Fashion
AM423MW2QIY1ZNAFAMZ,American Eagle Pique Polo Shirt,American Eagle,760.00,1900.00,60%,5.0,6,Available,AEO Egypt,Fashion,760.0,1900.0,Fashion
NA211MW0181F5NAFAMZ,Nawaem  Gym Trousers Are Excellent,Nawaem,184.99 -  199.99,600.00,69%,4.6,14,Available,EL Badr Marketplace.,Fashion,192.49,600.0,Fashion
LC160MW1Q0WKJNAFAMZ,LC Waikiki Bebe Collar Short Sleeve Floral Patterned Baby Girl Dress,LC Waikiki,429.00,799.00,46%,5.0,5,Available,LC Waikiki Marketplace,Fashion,429.0,799.0,Fashion
GE810FA0ARDUXNAFAMZ,Taha Offer Credit Card ID Holder With RFID AntiScan Metal Wallet Cash Clip  1 Pcs,Unknown Brand,47.27,310.50,85%,4.0,147,Available,TahaEg.Com,Fashion,47.27,310.5,Fashion
LC160MW1TZA17NAFAMZ,LC Waikiki Long Sleeve Poplin Girl Shirt,LC Waikiki,239.00,599.00,60%,5.0,9,Available,LC Waikiki Marketplace,Fashion,239.0,599.0,Fashion
ON210FS14KXZGNAFAMZ,Uni Pamp Slide Slipper For Women  Mint Green,Unknown Brand,127.00,322.00,61%,4.5,54,Available,Onda-misr,Fashion,127.0,322.0,Fashion
GE810MW1MR0GSNAFAMZ,Premium Quality Mens Leather Jacket Black 2025,Unknown Brand,499.00,1600.00,69%,3.1,70,Available,M market place,Fashion,499.0,1600.0,Fashion
LC160MW1TS6PJNAFAMZ,LC Waikiki Plain Oversize Womens Shirt Tunic,LC Waikiki,389.00,699.00,44%,5.0,2,Available,LC Waikiki Marketplace,Fashion,389.0,699.0,Fashion
MA094MW2Y6H3KNAFAMZ,Major Wide Leg Carpenter Jeans  Grey,Major,649.00,899.00,28%,4.6,14,Available,Major Jeans,Fashion,649.0,899.0,Fashion
LC800MW1SAA1CNAFAMZ,LC Waikiki Womens Slim Fit Regular Trousers,LC Waikiki,419.00,999.00,58%,5.0,4,Available,LC Waikiki Marketplace,Fashion,419.0,999.0,Fashion
LC160MW24KSLNNAFAMZ,LC Waikiki Long Sleeve Woman Dress,LC Waikiki,749.00,899.00,17%,4.0,1,Available,LC Waikiki Marketplace,Fashion,749.0,899.0,Fashion
DI195MW17W343NAFAMZ,Dice Set Of 6 Cotton Ankle Socket Socks,Dice,163.00,368.00,56%,4.3,31,Available,EL Badr Marketplace.,Fashion,163.0,368.0,Fashion
LC160MW2Y64LVNAFAMZ,LC Waikiki Peter Pan Collar Long Sleeve Baby Girl Dress,LC Waikiki,479.00,699.00,31%,4.3,3,Available,LC Waikiki Marketplace,Fashion,479.0,699.0,Fashion
GE810FS2GMJOMNAFAMZ,Mens Slippers For Going Out Black,Unknown Brand,99.00 -  119.00,299.00,67%,3.7,67,Available,AlQasas Marketplace,Fashion,109.0,299.0,Fashion
